index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
1437,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=143, India ,2019-11-03,It’s a good iPhone for that price range of less than ₹50k,5.0 out of 5 stars,Apple,Subhajit,Good phone as right price
1438,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=143, India ,2019-09-22,"Sometimes the phone hangs , battery life is good . Camera quality is good . Apple drops prices within a month of my purchase which is heart wrenching",4.0 out of 5 stars,Apple,Ramesh,XR review
1439,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=143, India ,2019-10-01,"At the net price of 37999/-, this was an instant buy. Found no problems and every things works great. Grab it fast, when less than 40000/-.",5.0 out of 5 stars,Apple,Ashish,Deal of the season!!
1440,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2020-03-02,It's been 5 months that i have this device..,5.0 out of 5 stars,Apple,PrimeDS,I'm very happy with XR
1441,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-08-21,This is the best phone I have bought till date. Awesome product and fantastic delivery by Amazon.,5.0 out of 5 stars,Apple,Pranav Pandey,Great product
1442,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-08-21,Battery back up is not in expected range and camera quality is not better,3.0 out of 5 stars,Apple,Samba,iPhone XR
1443,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-10-10,"Not able to even power on, product is not in working condition",1.0 out of 5 stars,Apple,Peeyush Jain,Damage / Defective product deliverd
1444,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2020-02-03,In 3 months it’s battery maximum capacity health reduced by 3%,4.0 out of 5 stars,Apple,ankushdhoundiyal,In 3 months it’s battery maximum capacity health reduced by 3%
1445,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-11-20,"No issue with phone till now after usage of around 1 month. The battery life is quite good, for me full battery  lasts for 3 days.",5.0 out of 5 stars,Apple,Amazon Customer,"great phone, excellent battery backup."
1446,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-11-11,Sensor issue on this phone and amazon is not responding i am trying to reach out but no response from them.,1.0 out of 5 stars,Apple,Nivedita Raut,Sensor issue.
1447,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2020-03-31,Very nice product by apple in affordable price..,5.0 out of 5 stars,Apple,Pushpendra pandey,Very satisfying..
1448,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-04-06,XR is great ...but I’m facing problem in Screenshot capture from past one month....rest all ok,4.0 out of 5 stars,Apple,Amazon Customer,Issue in screenshot capture
1449,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=144, India ,2019-07-19,"Wonderful product, sells itself. iPhone is great & wonderful quality",5.0 out of 5 stars,Apple,Anand Charles,Just worth it
1450,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-10-23,Awesome product and delivery by Amazon is Great,5.0 out of 5 stars,Apple,Pradip Kumar Chatterjee,Great work
1451,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-12-18,Overall good phone but camera quality and features less than expected. Front camera is quite average for a phone of 40k +,4.0 out of 5 stars,Apple,Shalabh,Ok ok
1452,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2020-01-24,No doubt best phone.. got it in beat deal.... what else u want. It's been 6 months going on well.,5.0 out of 5 stars,Apple,Amazon Customer,10/10
1453,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-09-01,Have been an apple user for years now and the battery life of this phone just bowled me over 😬😬,5.0 out of 5 stars,Apple,Shruti Mishra,Good one
1454,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-12-18,Nice look,5.0 out of 5 stars,Apple,Md Asfaque,Nice product
1455,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-10-03,Value for money product by Apple. I used to use iPhone 7 before this so it took me sometime to get hang of this phone since there’s no home button.,4.0 out of 5 stars,Apple,Jai Agencies,Excellent Phone!
1456,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2020-03-07,Awesome,5.0 out of 5 stars,Apple,k.v.govindarajperumal,Fine
1457,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-10-14,Useless overpriced phone. Touch sensitivity is worst.,1.0 out of 5 stars,Apple,akriti,Useless overpriced phone
1458,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-11-07,Excellent product. Awesome battery life,5.0 out of 5 stars,Apple,Purushothaman,Wonderful product
1459,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=145, India ,2019-11-03,Good battery as compared to old iPhone,4.0 out of 5 stars,Apple,Amazon Customer,Vgood
1460,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-10-02,Excellent performance very smooth operating system.  Thanks to apple.,5.0 out of 5 stars,Apple,Anil,Excellent phone
1461,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-07-29,Brilliant phone,5.0 out of 5 stars,Apple,MSP,Go for it just below 50k
1462,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-11-18,Top class camera quality and whole day battery life and lightening face recognition are the best features of iPhone XR,5.0 out of 5 stars,Apple,Zaid,Buy it and have a piece of mind
1463,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-01-23,Good,5.0 out of 5 stars,Apple,Danish khan,5
1464,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-11-04,"yes, some software issues were there but it was not bothering me at all. Very comfortable phone.",4.0 out of 5 stars,Apple,ashu,best phone ever
1465,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2020-02-15,All good,5.0 out of 5 stars,Apple,Amazon Customer,Happy
1466,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-10-01,Satisfied will all the features,5.0 out of 5 stars,Apple,PRIYA DUTTA,Awesome red
1467,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-12-27,Face recognition - fast and good,5.0 out of 5 stars,Apple,Karthik Murthy,Good phone
1468,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-06-16,Face recognition not tried,5.0 out of 5 stars,Apple,BHASKAR JAJORIA,"Great phone, value for money."
1469,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=146, India ,2019-10-23,simply awesome,5.0 out of 5 stars,Apple,Jahangeer,awesome experience
1470,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-10-21,Awesome,5.0 out of 5 stars,Apple,Chetan Singh,Awesome
1471,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-11-08,Wonderful product... Super Graphic.. Just Amazing iphone Xr.,5.0 out of 5 stars,Apple,Khadar Basha,Nice
1472,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-10-06,"Good product, but little heavy and camera is just ok not as good as marketed",5.0 out of 5 stars,Apple,Shobhit,"Good product, bit heavy"
1473,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-11-12,"Battery life , call reception & call quality",5.0 out of 5 stars,Apple,SAMEER PISOLKAR,Value for Money Product
1474,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-10-28,No performance issues until apple decides to tweak down the software just to make you buy their latest products,5.0 out of 5 stars,Apple,SETABJA,Excellent phone if bought at cheap prices
1475,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-11-04,Genuine mobile for new generation,5.0 out of 5 stars,Apple,OP SHARMA,Very nice
1476,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2020-01-24,Recognise my and my sis face,4.0 out of 5 stars,Apple,atipriya,Face recognition not too good
1477,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2020-02-24,Should increase pixel of back camera,5.0 out of 5 stars,Apple,Suvankar,Value for money with satisfaction
1478,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-02-23,Seems very high value of this phone..as not found something really good features that makes us excitement.. but brand lovers always keep their brand loyalty..☺️,4.0 out of 5 stars,Apple,Sanket,Nice phone.. but very high cost against quality
1479,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=147, India ,2019-10-15,Worth every penny but a little heavy and bulky,4.0 out of 5 stars,Apple,Mayank ,Great buy
1480,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2020-03-02,"The Face ID recognition is not working at all. I missed to figure it out with in the return period, now I need to get it done at the icare centre",3.0 out of 5 stars,Apple,Vasanthi,Face ID recognition not working
1481,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2020-02-08,Best in iPhone,5.0 out of 5 stars,Apple,Arun Idiot,Xr 🍎
1482,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-07-07,"Except weight, everything is awesome",5.0 out of 5 stars,Apple,Atul,Fantasticoo
1483,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-11-02,Good enuf as per the cost,5.0 out of 5 stars,Apple,Er. Abhishek Mittal,Doing ok
1484,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-08-17,I phone Xr Stopped working on 3rd day of purchase😡...if this kind of service Amazon’s provides during sales... then I should stop believing them,1.0 out of 5 stars,Apple,Tushar,I phone XR stopped working on 3rd day of purchase😒
1485,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-12-02,I’m really happy with the phone it works properly and batter life is superb as compared to other iPhone I have used,5.0 out of 5 stars,Apple,ketaki karwade,Loving XR
1486,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-10-15,For apple products don’t won’t to talk Bcos I have one suggestion for all use the phone and get the feel of Real phone,5.0 out of 5 stars,Apple,Ankur suresh ghosale,Super product
1487,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-08-16,The multifunction display wasn’t functioning on the day 1,4.0 out of 5 stars,Apple,Rohit Madan,Amazon and apple need to be on 1 page regarding product warranty..
1488,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-10-21,The handset is very bulky to use . Much more was expected from Apple . I was earlier using iPhone 8 but seems wrong decesion upgrading the phone,3.0 out of 5 stars,Apple,Saurabh Agarwal,IPhone XR
1489,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=148, India ,2019-10-03,Face unlocking is little slow and battery also,4.0 out of 5 stars,Apple,Ramu RC,some minor problem that’s
1490,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-11-24,Awesome battery life fantastic sound quality but camera disappoints me bit ...better camera phones available in market with just 15k ..,4.0 out of 5 stars,Apple,Aditya Bajpai,Good battery but not worth for the camera at 50k
1491,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-06-12,Good one excellent features,5.0 out of 5 stars,Apple,Hari M,Worth buy in 2019 also
1492,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-08-29,Everything is perfect,5.0 out of 5 stars,Apple,Amazon Customer,Perfect speed
1493,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-11-20,Beauty full iphone ☓r,4.0 out of 5 stars,Apple,Shamshersingh kaith,Amazing ✌️ product
1494,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-11-12,"Battery life is good, classic iphone! - weight could have been lighter :/",5.0 out of 5 stars,Apple,Sudhir,Good phone!
1495,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2019-07-29,Mobile device is not upto the mark,2.0 out of 5 stars,Apple,MANOAJ D KALAANI,"Regret buying product online from Amazon, mobile is getting heated up"
1496,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2020-03-08,Average quality. Some what slow,3.0 out of 5 stars,Apple,Amazon Customer,Average quality
1497,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2020-01-23,"The second best apple product i have ever used, the first one is still ipad pro",5.0 out of 5 stars,Apple,ZesGs,Best one
1498,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2020-01-19,Great Camera Quality. Great Performance,5.0 out of 5 stars,Apple,Thephone technical,Great
1499,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=149, India ,2020-03-05,Awesome phone at affordable price..!! Not cheap but affordable..!!,5.0 out of 5 stars,Apple,guddeti vijay krishna,Iphone xr
1500,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2020-02-02,This is my first iPhone and I’m loving it.,5.0 out of 5 stars,Apple,Anil,My first iPhone
1501,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-10-28,Best iphone and 200 percent value to money.,5.0 out of 5 stars,Apple,Tarun Drall,Value to money
1502,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-09-22,This product is very good with respect the money offered by Amazon and All the features are working properly without any kind of issue.,4.0 out of 5 stars,Apple,Majhar Shaikh,Owesome mobile product offered by Amazon
1503,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-11-09,"Very good Phone, battery life is very good and better than other old iphones, i have moved from 7+ to XR, what i've seen , a good Battery phone",5.0 out of 5 stars,Apple,vikrant,Good phone with better camera and Battery
1504,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2020-03-01,"Battery durability should be improved , which is critical for this phone",3.0 out of 5 stars,Apple,Chaitanya,Not bad
1505,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2020-01-25,its superb phone. finally got my dream phone. n thank you amazon for delivery on time n genuine phone. love to shopping on amazon ☺️😊,5.0 out of 5 stars,Apple,shweta baranda,Thank you amazon
1506,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-10-02,Nice Experience so far..!!,5.0 out of 5 stars,Apple,Prabhu Mohapatra,Worth The Money
1507,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-10-10,battery life 👌🏼,4.0 out of 5 stars,Apple,Shyam G Mishra,buy this but when deal is on 😂
1508,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2020-03-01,"It is a good phone but overall performance is not superior than Apple 6s, 7 etc... So it is just a budget phone nothing else.",4.0 out of 5 stars,Apple,Muhammed Jassim,Good for beginners. If you have used iPhone 6 or 7 etc... go for IPhone X
1509,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=150, India ,2019-08-03,Apple products does not need any reviews. They are just amazing and i have been using and also will be using apple products throughout my life,5.0 out of 5 stars,Apple,Harsh D. Shah,Great buy
1510,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2020-03-06,Very nice,5.0 out of 5 stars,Apple,ranjith,Nice
1511,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-11-10,"Value for money, very good battery life. Supports gaming, faster engine, response time is good.",5.0 out of 5 stars,Apple,manjunath,Value for money
1512,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-11-03,Excellent,5.0 out of 5 stars,Apple,Ramesh Ramani,Excellent
1513,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-01-08,Not so worthy what you pay for this,3.0 out of 5 stars,Apple,Rishabh,Too expensive and less features
1514,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2020-03-22,Using iPhone XR over a month and the experience is so great. Camera quality is superb but front camera is not upto the marks.,5.0 out of 5 stars,Apple,Amazon Customer,You won’t like Android anymore
1515,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-09-22,Finger print not available but Face unlock is too fast....,5.0 out of 5 stars,Apple,Ratikanta Gouda,Good performance phone
1516,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-11-09,Impressive product by Apple. Loved using it. Got it at a good discounted price during the Diwali sale with exchange.,5.0 out of 5 stars,Apple,Shan,Totally impressed
1517,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-11-04,It's a very good choice. Best iphone used so far. Worth the price,5.0 out of 5 stars,Apple,Amazon Customer,Worth the money / an excellent gadget
1518,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-10-19,Face ID no finger print. Great product Face ID works faster,5.0 out of 5 stars,Apple,Radhika S,Awesome
1519,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=151, India ,2019-11-12,"Overall phone is good, Battery life could have been better.",5.0 out of 5 stars,Apple,Nilesh,Value for money phone
