Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X500,Other functional based standards,13,"X500 - To disseminate Electro-magnetic interference (EMI) characterization data IAW USSTRATCOM Joint Space Communications Layer, Change 1","To disseminate Electro-magnetic interference (EMI) characterization data IAW USSTRATCOM Joint Space Communications Layer, Change 1",Y,"Standards related to To disseminate Electro-magnetic interference (EMI) characterization data IAW USSTRATCOM Joint Space Communications Layer, Change 1 are met or exceeded. This specifically pertains to the measure: 'To disseminate Electro-magnetic interference (EMI) characterization data IAW USSTRATCOM Joint Space Communications Layer, Change 1'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X501,Other functional based standards,13,"X501 - To disseminate Electro-magnetic interference (EMI) geolocation data IAW USSTRATCOM Joint Space Communications Layer, Change 1","To disseminate Electro-magnetic interference (EMI) geolocation data IAW USSTRATCOM Joint Space Communications Layer, Change 1",Y,"X501 - Standards related to To disseminate Electro-magnetic interference (EMI) geolocation data IAW USSTRATCOM Joint Space Communications Layer, Change 1 are met or exceeded. This specifically pertains to the measure: 'To disseminate Electro-magnetic interference (EMI) geolocation data IAW USSTRATCOM Joint Space Communications Layer, Change 1'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X506,Other functional based standards,13,X506 - To geolocation target signal IAW timelines in Table 5.2 of Bounty Hunter Capability Production Document,To geolocation target signal IAW timelines in Table 5.2 of Bounty Hunter Capability Production Document,Y,Standards related to To geolocation target signal IAW timelines in Table 5.2 of Bounty Hunter Capability Production Document are met or exceeded. This specifically pertains to the measure: 'To geolocation target signal IAW timelines in Table 5.2 of Bounty Hunter Capability Production Document'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X511,Other functional based standards,13,X511 - To peak antenna on satellite IAW Technical Order (TO),To peak antenna on satellite IAW Technical Order (TO),Y,X511 - Standards related to To peak antenna on satellite IAW Technical Order (TO) are met or exceeded. This specifically pertains to the measure: 'To peak antenna on satellite IAW Technical Order (TO)'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X513,Other functional based standards,13,X513 - To provide signal indication data to EA unit on live fires,To provide signal indication data to EA unit on live fires,Y,X513 - Standards related to To provide signal indication data to EA unit on live fires are met or exceeded. This specifically pertains to the measure: 'To provide signal indication data to EA unit on live fires'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 4.3,Perform Equipment Maintenance,SFTA 4.3 - Perform Equipment Maintenance,Perform Equipment Maintenance,,X,X515,Other functional based standards,13,X515 - To return to operations after maintenance actions (garrison),To return to operations after maintenance actions (garrison),Y,Standards related to To return to operations after maintenance actions (garrison) are met or exceeded. This specifically pertains to the measure: 'To return to operations after maintenance actions (garrison)'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 1.2,Conduct Deployment and Redeployment,SFTA 1.2 - Conduct Deployment and Redeployment,Conduct Deployment and Redeployment,,L,L001,Deployment,12,"L001 - To prepare weapon system and personnel for aircraft loading, from redeployment notification","To prepare weapon system and personnel for aircraft loading, from redeployment notification",N,"Standards related to To prepare weapon system and personnel for aircraft loading, from redeployment notification require further attention. This specifically pertains to the measure: 'To prepare weapon system and personnel for aircraft loading, from redeployment notification'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 5.9.2.1,Provide Space Electromagnetic Warfare (SEW) Forces,SFTA 5.9.2.1 - Provide Space Electromagnetic Warfare (SEW) Forces,Provide Space Electromagnetic Warfare (SEW) Forces,,T,T065,Training,2,"T065 - Provide training at appropriate classification level. Note: Considerations include facilities, equipment, instructor security clearance.","Provide training at appropriate classification level. Note: Considerations include facilities, equipment, instructor security clearance.",N,"Incomplete training is affecting mission performance. This specifically pertains to the measure: 'Provide training at appropriate classification level. Note: Considerations include facilities, equipment, instructor security clearance.'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 1.2,Conduct Deployment and Redeployment,SFTA 1.2 - Conduct Deployment and Redeployment,Conduct Deployment and Redeployment,,T,T070,Training,2,T070 - Train and prepare personnel IAW deployment readiness requirements (location dependent),Train and prepare personnel IAW deployment readiness requirements (location dependent),N,Training efforts need improvement to align with mission needs. This specifically pertains to the measure: 'Train and prepare personnel IAW deployment readiness requirements (location dependent)'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,W,W001,Cyber,11,"W001 - Coordinate Defensive Cyber Operations intelligence between operations, communications, intelligence, counter intelligence, and law enforcement communities in an effort to defend DOD networks?","Coordinate Defensive Cyber Operations intelligence between operations, communications, intelligence, counter intelligence, and law enforcement communities in an effort to defend DOD networks?",N,"W001 - Standards related to Coordinate Defensive Cyber Operations intelligence between operations, communications, intelligence, counter intelligence, and law enforcement communities in an effort to defend DOD networks? require further attention. This specifically pertains to the measure: 'Coordinate Defensive Cyber Operations intelligence between operations, communications, intelligence, counter intelligence, and law enforcement communities in an effort to defend DOD networks?'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,W,W003,Cyber,11,"W003 - Cyber Attack (TW&AA) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.  For example, does mission have adequate sensors to detect and timely warn of a network intrusion or cyber attack?","Cyber Attack (TW&AA) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.  For example, does mission have adequate sensors to detect and timely warn of a network intrusion or cyber attack?",N,"Standards related to Cyber Attack (TW&AA) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.  For example, does mission have adequate sensors to detect and timely warn of a network intrusion or cyber attack? require further attention. This specifically pertains to the measure: 'Cyber Attack (TW&AA) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.  For example, does mission have adequate sensors to detect and timely warn of a network intrusion or cyber attack?'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X097,Other functional based standards,13,X097 - Conduct Electromagnetic Support ISO Aircraft Defense,Conduct Electromagnetic Support ISO Aircraft Defense,N,Standards related to Conduct Electromagnetic Support ISO Aircraft Defense require further attention. This specifically pertains to the measure: 'Conduct Electromagnetic Support ISO Aircraft Defense'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 4.3,Perform Equipment Maintenance,SFTA 4.3 - Perform Equipment Maintenance,Perform Equipment Maintenance,,X,X110,Other functional based standards,13,X110 - Configure and checkout weapon system,Configure and checkout weapon system,N,Standards related to Configure and checkout weapon system require further attention. This specifically pertains to the measure: 'Configure and checkout weapon system'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,X,X163,Other functional based standards,13,X163 - Execute Primary Alternate Contingency Emergency (P.A.C.E.) plan via non-secure means (code words /brevity),Execute Primary Alternate Contingency Emergency (P.A.C.E.) plan via non-secure means (code words /brevity),N,Standards related to Execute Primary Alternate Contingency Emergency (P.A.C.E.) plan via non-secure means (code words /brevity) require further attention. This specifically pertains to the measure: 'Execute Primary Alternate Contingency Emergency (P.A.C.E.) plan via non-secure means (code words /brevity)'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Reserve,Force Generation,Core,SFTA 4.3,Perform Equipment Maintenance,SFTA 4.3 - Perform Equipment Maintenance,Perform Equipment Maintenance,,X,X175,Other functional based standards,13,X175 - Identify anomalies and coordinate resolution actions,Identify anomalies and coordinate resolution actions,N,Standards related to Identify anomalies and coordinate resolution actions require further attention. This specifically pertains to the measure: 'Identify anomalies and coordinate resolution actions'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Reserve,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X253,Other functional based standards,13,"X253 - M15- To disseminate Electro-magnetic interference (EMI) detection data IAW USSTRATCOM Joint Space Communications Layer, Change 1","M15- To disseminate Electro-magnetic interference (EMI) detection data IAW USSTRATCOM Joint Space Communications Layer, Change 1",N,"Standards related to M15- To disseminate Electro-magnetic interference (EMI) detection data IAW USSTRATCOM Joint Space Communications Layer, Change 1 require further attention. This specifically pertains to the measure: 'M15- To disseminate Electro-magnetic interference (EMI) detection data IAW USSTRATCOM Joint Space Communications Layer, Change 1'."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 5.9.2.1,Provide Space Electromagnetic Warfare (SEW) Forces,SFTA 5.9.2.1 - Provide Space Electromagnetic Warfare (SEW) Forces,Provide Space Electromagnetic Warfare (SEW) Forces,,X,X291,Other functional based standards,13,X291 - Of Force Packages which maintain Crew Mission Ready Status,Of Force Packages which maintain Crew Mission Ready Status,N,X291 - Standards related to Of Force Packages which maintain Crew Mission Ready Status require further attention. This specifically pertains to the measure: 'Of Force Packages which maintain Crew Mission Ready Status'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Reserve,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X341,Other functional based standards,13,X341 - Perform mission planning,Perform mission planning,N,Standards related to Perform mission planning require further attention. This specifically pertains to the measure: 'Perform mission planning'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFTA 3.5.2.5,Execute Electromagnetic Support,SFTA 3.5.2.5 - Execute Electromagnetic Support,Execute Electromagnetic Support,,X,X494,Other functional based standards,13,X494 - To build requested mission and monitor Electro-magnetic interference (EMI) and send report to affected users that includes an area ellipse from receipt of single pre-planned C2 tasking.,To build requested mission and monitor Electro-magnetic interference (EMI) and send report to affected users that includes an area ellipse from receipt of single pre-planned C2 tasking.,N,Standards related to To build requested mission and monitor Electro-magnetic interference (EMI) and send report to affected users that includes an area ellipse from receipt of single pre-planned C2 tasking. require further attention. This specifically pertains to the measure: 'To build requested mission and monitor Electro-magnetic interference (EMI) and send report to affected users that includes an area ellipse from receipt of single pre-planned C2 tasking.'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Reserve,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,X,X510,Other functional based standards,13,X510 - To operate in GPS denied environment,To operate in GPS denied environment,N,Standards related to To operate in GPS denied environment require further attention. This specifically pertains to the measure: 'To operate in GPS denied environment'.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0414,Installation,10,F0414 - Is chiller sytem adequate to meet mission requirements, Is chiller sytem adequate to meet mission requirements,N,"F0414 - The chiller equipment is experiencing issues with its piping and ductwork, causing inefficiencies."
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0110,Installation,10,F0110 - Receives adequate force support to meet mission requirements, Receives adequate force support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0111,Installation,10,F0111 - Receives adequate Special Security Office (SSO) support to meet mission requirements,Receives adequate Special Security Office (SSO) support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0120,Installation,10,F0120 - Receives adequate Contracting Office support to meet mission requirements, Receives adequate Contracting Office support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0122,Installation,10,F0122 - Receives adequate finance support to meet mission requirements, Receives adequate finance support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0130,Installation,10,F0130 - Receives adequate contractor support to meet mission requirements, Receives adequate contractor support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0410,Installation,10,F0410 - Receives adequate civil engineering and real property support to meet mission requirements, Receives adequate civil engineering and real property support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0411,Installation,10,F0411 - Is commercial power adequate to meet mission requirements, Is commercial power adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0412,Installation,10,F0412 - Is generator / UPS / back up power adequate to meet mission requirements, Is generator / UPS / back up power adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0413,Installation,10,F0413 - Is HVAC adequate to meet mission requirements, Is HVAC adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0421,Installation,10,F0421 - Receives adequate fire and emergency services support to meet mission requirements, Receives adequate fire and emergency services support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0422,Installation,10,F0422 - Is fire suppresion adequate to meet mission requirements, Is fire suppresion adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0430,Installation,10,F0430 - Is Facility adequate to meet mission requirements, Is Facility adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0432,Installation,10,F0432 - Is SCIF adequate to meet mission requirements, Is SCIF adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0433,Installation,10,F0433 - Is COOP or alternate facility adequate to meet mission requirements, Is COOP or alternate facility adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0440,Installation,10,F0440 - Receives adequate logistics readiness support to meet mission requirements, Receives adequate logistics readiness support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0441,Installation,10,F0441 - Receives adequate vehicle support to meet mission requirements, Receives adequate vehicle support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0450,Installation,10,F0450 - Receives adequate security and force protection support to meet mission requirements, Receives adequate security and force protection support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0600,Installation,10,F0600 - Receives adequate communications support to meet mission requirements, Receives adequate communications support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0601,Installation,10,F0601 - Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements, Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0900,Installation,10,F0900 - Receives adequate medical support to meet mission requirements, Receives adequate medical support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0910,Installation,10,F0910 - Are support agreements with outside agencies current and adequate to meet mission requirements, Are support agreements with outside agencies current and adequate to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0431,Installation,10,F0431 - Is work space adequate to meet mission requirements, Is work space adequate to meet mission requirements,N,F0431 - Increased personnel numbers have exceeded the designed capacity of the workspace.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0602,Installation,10,F0602 - Receives adequate cyber defense support to meet mission requirements, Receives adequate cyber defense support to meet mission requirements,N,F0602 - Limited availability of specialized cybersecurity training is affecting preparedness.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0930,Installation,10,F0930 - Receives adequate funding for facility requirements,Receives adequate funding for facility requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0940,Installation,10,F0940 - Receives adequate legal office support to meet mission requirements,Receives adequate legal office support to meet mission requirements,N,F0940 - Delays in hiring qualified legal staff.
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0950,Installation,10,F0950 - Receives adequate chaplain support to meet mission requirements,Receives adequate chaplain support to meet mission requirements,Y,
SPOC,Delta 3,0016 ELECTROMAG WARFARE SQ 0000,Peterson Space Force Base,ESDAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0960,Installation,10,F0960 - Receives adequate mental health support to meet mission requirements,Receives adequate mental health support to meet mission requirements,Y,
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,P,P001,Personnel,1,P001 - Of SDA Combat Squadron MSE Unit Type Codes (UTCs) [Specific emphasis on Sensor Optimization personnel],Of SDA Combat Squadron MSE Unit Type Codes (UTCs) [Specific emphasis on Sensor Optimization personnel],Y,"Staffing levels are optimal, promoting mission success. This specifically pertains to the measure: 'Of SDA Combat Squadron MSE Unit Type Codes (UTCs) [Specific emphasis on Sensor Optimization personnel]'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.7,Provide Critical Facility Infrastructure for Space Domain Awareness,SFTA 3.5.2.6.7 - Provide Critical Facility Infrastructure for Space Domain Awareness,Provide Critical Facility Infrastructure for Space Domain Awareness,,T,T001,Training,2,"T001 - Are personnel trained to operate, maintain, and repair the critical facility infrastructure systems (electrical and mechanical) IAW the assigned resilience level, manufacturers recommendations, and AF standards","Are personnel trained to operate, maintain, and repair the critical facility infrastructure systems (electrical and mechanical) IAW the assigned resilience level, manufacturers recommendations, and AF standards",Y,"T001 - Training programs are highly effective, ensuring mission readiness. This specifically pertains to the measure: 'Are personnel trained to operate, maintain, and repair the critical facility infrastructure systems (electrical and mechanical) IAW the assigned resilience level, manufacturers recommendations, and AF standards'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.3,Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),SFTA 3.5.2.6.3 - Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),,R,R010,Equipment Condition,4,R010 - Operational status of collection systems maintained and updated,Operational status of collection systems maintained and updated,Y,"Equipment is in excellent condition, supporting mission success. This specifically pertains to the measure: 'Operational status of collection systems maintained and updated'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,E,E013,Threat Environment and Threat Matrix for CAF units,6,E013 - Of Threat Environments (1 - 5) under which this task can be accomplished,Of Threat Environments (1 - 5) under which this task can be accomplished,Y,Standards related to Of Threat Environments (1 - 5) under which this task can be accomplished are met or exceeded. This specifically pertains to the measure: 'Of Threat Environments (1 - 5) under which this task can be accomplished'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,E,E013,Threat Environment and Threat Matrix for CAF units,6,E013 - Of Threat Environments (1 - 5) under which this task can be accomplished,Of Threat Environments (1 - 5) under which this task can be accomplished,Y,Standards related to Of Threat Environments (1 - 5) under which this task can be accomplished are met or exceeded. This specifically pertains to the measure: 'Of Threat Environments (1 - 5) under which this task can be accomplished'.
